session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,uid
2517,15,15,15,3,13,19,13,19,19,19,128
2518,19,19,3,2,2,31,779,44,779,3404,128
2519,779,5,779,3405,779,5,861,128,2138,779,128
2520,861,211,204,128,211,211,5,214,3406,214,128
2521,3407,5,3408,902,4,9,65,27,10,21,128
2522,1823,2,207,3409,5,246,173,251,2139,779,128
2523,5,173,779,861,594,211,779,594,779,1579,128
2524,1824,2140,1583,2640,779,3410,13,5,38,779,128
2525,861,13,779,2141,13,2,19,3,44,779,128
2526,779,13,8,5,1,1,861,8,5,2141,128
2527,2138,2,3,594,2138,5,3411,2141,345,3412,128
2528,128,8,2142,1,1,1,8,8,1,8,128
2529,1,8,2,13,19,38,2,19,38,19,128
2530,38,6,1,13,13,1,15,8,6,3,128
2531,2,10,8,15,1,15,8,1,8,1,128
2532,15,15,1,15,1,15,3,13,10,19,128
2533,6,8,19,38,1,8,1,8,19,8,128
2534,19,8,19,1,19,19,1,8,13,19,128
2535,19,8,19,19,8,15,1,15,15,15,128
2536,15,15,3,19,13,8,8,1,8,13,128
2537,38,13,1,3,152,19,38,1,13,8,128
2538,78,75,6,8,8,8,1,1,1,1,128
2539,13,19,8,1,8,13,8,8,1,13,128
2540,19,13,1,8,1,78,13,14,19,19,128
2541,13,14,1,14,1,19,1,75,13,1,128
2542,152,8,13,19,13,1,8,8,1,1,128
2543,13,13,1,8,8,1,8,1,1,8,128
2544,8,8,1,8,8,1,8,1,8,8,128
2545,8,1,8,8,8,1,8,1,8,1,128
2546,1,1,1,13,8,8,8,1,1,8,128
2547,8,8,1,8,8,1,8,1,8,1,128
2548,8,1,8,8,8,8,1,8,8,8,128
2549,1,8,1,8,8,1,8,1,8,8,128
2550,1,8,8,8,1,8,8,8,1,8,128
2551,1,8,8,1,8,8,8,1,8,1,128
2552,8,8,8,1,8,8,8,1,8,1,128
2553,8,8,1,8,8,8,1,1,8,8,128
2554,1,1,19,1,1,13,1,13,11,19,128
2555,1,19,11,13,223,11,75,11,223,1,128
2556,11,223,1,1,11,223,13,1,13,11,128
2557,223,1,1,11,223,11,223,1,11,223,128
2558,19,11,223,11,223,19,1,1,11,223,128
2559,223,11,11,223,1,1,11,223,11,223,128
2560,11,223,223,11,1,11,223,11,223,1,128
2561,11,223,1,223,11,11,223,13,11,223,128
2562,1,1,11,223,223,11,223,11,11,223,128
2563,1,1,11,223,11,11,223,1,11,223,128
2564,11,223,1,11,223,1,11,223,223,11,128
2565,11,223,11,223,1,1,11,223,223,11,128
2566,223,11,1,11,223,1,11,223,11,223,128
2567,11,223,1,11,223,1,11,223,11,223,128
2568,1,11,223,223,11,11,223,1,1,11,128
2569,223,11,223,223,11,223,11,1,11,223,128
2570,1,223,11,11,223,1,11,2143,223,223,128
2571,11,1,11,223,1,11,223,223,11,11,128
2572,223,1,223,11,1,223,11,223,11,223,128
2573,11,1,223,1,11,11,223,11,223,1,128
2574,11,223,223,11,1,223,2143,11,223,11,128
2575,1,223,11,11,223,223,11,1,1,11,128
2576,223,1,1,1,13,1,1,75,1,15,128
2577,15,15,15,15,15,15,15,15,15,15,128
2578,1,15,15,15,15,15,3,13,19,628,128
2579,1,19,13,75,13,19,7,152,1,220,128
2580,13,7,1,220,7,220,75,19,13,220,128
2581,7,220,7,1,78,1,220,7,13,1,128
2582,13,7,220,1,7,220,7,220,1,7,128
2583,220,2143,1,7,220,78,7,220,1,7,128
2584,220,7,220,7,220,1,1,220,7,220,128
2585,7,220,7,1,7,1,220,220,7,7,128
2586,220,7,220,1,7,220,1,13,7,220,128
2587,220,7,1,7,220,7,220,220,7,1,128
2588,1,7,220,7,220,7,220,1,220,7,128
2589,1,7,220,7,220,7,220,1,7,220,128
2590,1,7,220,7,220,1,7,220,7,220,128
2591,220,7,1,1,7,220,7,220,7,220,128
2592,7,220,1,1,7,220,7,220,7,220,128
2593,1,7,220,1,7,220,7,220,1,220,128
2594,7,220,7,220,7,1,1,7,220,7,128
2595,220,7,220,220,7,1,1,7,220,7,128
2596,220,7,220,1,7,220,7,220,1,220,128
2597,7,1,7,220,7,220,7,220,1,1,128
2598,7,220,7,220,7,220,7,220,1,1,128
2599,7,220,7,220,220,7,1,7,220,7,128
2600,220,1,7,220,1,7,220,1,1,19,128
2601,1,13,1,15,15,3,13,19,38,13,128
2602,1,1,19,19,19,19,3,13,38,6,128
2603,78,7,13,78,6,38,1,7,13,19,128
2604,1,7,1,1,13,1,3,13,1,19,128
2605,3,75,7,13,1,13,7,1,1,1,128
2606,1,7,7,1,7,1,7,19,7,19,128
2607,1,7,75,7,1,7,7,13,3,13,128
2608,1,3,13,1,13,7,1,1,1,7,128
2609,7,1,19,7,1,15,1,7,3,13,128
2610,1,3,13,19,13,75,19,15,15,15,128
2611,15,3,13,19,13,11,6,1,13,152,128
2612,11,19,11,13,233,1,11,233,11,233,128
2613,11,233,1,1,1,13,13,1,11,233,128
2614,11,1,11,233,1,11,233,233,11,1,128
2615,233,75,11,1,11,233,11,233,1,11,128
2616,233,1,11,233,11,233,11,233,1,11,128
2617,233,11,233,233,11,11,233,1,11,233,128
2618,1,11,233,13,11,233,1,11,233,233,128
2619,11,1,11,233,11,233,1,233,11,233,128
2620,11,1,1,11,233,11,233,233,11,1,128
2621,11,233,1,11,233,11,233,1,11,233,128
2622,11,233,1,11,233,1,11,233,11,233,128
2623,11,233,1,1,11,233,233,11,11,233,128
2624,1,11,233,11,1,11,233,1,11,233,128
2625,11,233,1,233,11,1,11,233,11,233,128
2626,11,233,1,1,11,233,233,11,11,233,128
2627,1,11,233,11,233,1,11,233,11,233,128
2628,1,233,11,1,11,233,11,233,1,11,128
2629,233,233,11,11,233,1,1,11,233,11,128
2630,233,11,233,1,11,233,1,11,233,233,128
2631,1,11,233,11,233,1,11,233,1,11,128
2632,233,1,1,5,5,59,1,1,13,1,128
2633,15,3,13,38,19,13,38,15,15,15,128
2634,3,13,19,15,3,13,19,19,15,3,128
2635,13,19,15,15,3,13,13,19,19,5,128
2636,59,38,7,13,13,19,13,14,13,19,128
2637,78,13,1,75,14,1,14,14,14,1,128
2638,1,14,1,75,19,14,1,6,75,19,128
2639,8,13,19,13,1,8,6,75,78,2641,128
2640,1,2641,8,8,3,13,19,13,1,5,128
2641,13,8,19,1,13,78,75,8,1,8,128
2642,13,1,1,8,1,1,8,8,2144,8,128
2643,2144,1,2144,8,1,19,1,8,8,8,128
2644,1,5,5,5,75,1,255,8,255,5,128
2645,1,8,6,8,8,1,1,8,8,8,128
2646,1,8,8,5,5,8,1,8,8,1,128
2647,13,8,8,1,8,89,5,19,8,13,128
2648,7,19,1,13,78,1,7,1,1,1,128
2649,1,7,7,1,7,7,1,7,1,7,128
2650,75,7,1,7,7,1,7,1,19,19,128
2651,13,1,1,13,8,19,1,13,1,8,128
2652,5,1,8,1,1,8,8,1,8,1,128
2653,19,75,8,8,8,1,8,1,8,8,128
2654,8,8,1,1,5,8,8,8,1,8,128
2655,8,1,8,8,1,8,13,1,1,5,128
2656,1,1,1,13,1,19,8,13,78,1,128
2657,152,19,8,1,5,1,1,1,8,1,128
2658,59,89,8,1,13,8,13,1,1,8,128
2659,8,8,75,1,8,8,1,8,1,8,128
2660,8,8,1,1,8,8,8,8,1,1,128
2661,13,1,13,13,1,13,13,1,19,15,128
2662,19,1,8,13,8,8,1,78,75,152,128
2663,13,11,19,3,1,13,1,11,19,11,128
2664,1,13,138,13,19,11,1,1,1,11,128
2665,1,11,1,19,11,11,13,78,75,13,128
2666,1,19,152,8,8,19,900,13,75,1,128
2667,13,8,1,13,1,1,8,1,8,1,128
2668,8,8,1,1,1,13,13,13,13,13,128
2669,13,7,19,152,6,19,78,1,7,13,128
2670,75,5,1,7,7,7,1,1,1,13,128
2671,1,7,1,7,7,1,7,7,7,1,128
2672,1,7,7,5,1,1,7,7,7,1,128
2673,7,1,7,7,1,7,7,13,7,1,128
2674,1,7,5,7,7,1,1,7,7,7,128
2675,1,7,7,1,7,1,7,7,5,7,128
2676,1,1,7,7,7,1,1,7,7,7,128
2677,5,59,3,2,2,3,6,2,3,38,128
2678,78,152,8,13,6,2,38,13,1,19,128
2679,78,38,8,13,1,3,8,75,6,75,128
2680,75,13,19,78,38,1,15,15,1,15,128
2681,15,15,1,3,13,38,19,1,1,19,128
2682,13,38,15,38,3,13,19,6,13,19,128
2683,14,6,78,13,138,19,1,38,628,13,128
2684,3,19,78,1,13,11,75,1,11,1,128
2685,13,14,1,14,1,14,14,1,1,1,128
2686,1,1,14,14,1,14,1,14,14,1,128
2687,14,1,43,14,14,14,1,14,14,14,128
2688,1,1,14,14,14,1,14,1,13,14,128
2689,1,14,14,14,1,14,14,14,14,1,128
2690,1,14,14,14,1,14,1,14,14,1,128
2691,14,14,14,1,1,19,14,14,14,1,128
2692,14,1,14,1,14,14,14,19,1,14,128
2693,1,14,14,1,1,14,14,14,1,1,128
2694,38,19,1,13,1,38,1,13,13,7,128
2695,13,78,19,1,19,138,13,7,1,78,128
2696,13,38,19,7,1,7,75,1,19,7,128
2697,13,1,1,7,7,1,1,1,7,1,128
2698,1,7,1,7,7,1,7,7,1,7,128
2699,1,7,7,1,1,7,7,7,7,1,128
2700,7,1,7,7,1,7,7,13,1,7,128
2701,1,7,7,7,7,1,1,7,7,7,128
2702,1,7,7,1,7,7,1,7,1,1,128
2703,13,1,1,1,13,19,13,14,78,19,128
2704,75,19,1,13,628,14,1,75,14,1,128
2705,1,13,14,1,1,14,14,1,1,14,128
2706,14,14,1,14,1,14,14,1,14,1,128
2707,14,14,1,14,14,14,1,1,14,14,128
2708,13,14,1,14,1,14,14,1,14,1,128
2709,14,14,1,14,14,14,1,1,14,14,128
2710,14,1,14,1,14,14,1,14,14,1,128
2711,14,14,1,14,14,14,1,1,14,14,128
2712,1,14,14,1,14,1,14,14,14,1,128
2713,1,14,14,14,1,1,14,14,1,1,128
2714,1,13,1,1,43,3,215,4,10,21,128
2715,4,65,27,10,21,65,27,4,4,30,128
2716,3,6,9,4,30,3,33,4,10,33,128
2717,9,6,43,81,4,4,4,9,9,9,128
2718,6,9,4,4,9,4,9,4,3,9,128
2719,2,155,21,5,5,59,59,5,5,59,128
2720,5,59,5,59,5,59,219,59,59,219,128
2721,5,59,59,5,5,59,59,59,5,59,128
2722,89,94,89,94,5,5,59,5,5,290,128
2723,290,89,5,94,5,5,312,59,89,94,128
2724,59,59,89,59,335,278,312,89,335,278,128
2725,290,5,219,5,4,10,27,65,4,21,128
2726,5,219,89,5,5,89,59,59,5,5,128
2727,5,94,94,5,94,5,89,59,5,5,128
2728,5,5,5,5,5,5,5,5,5,94,128
2729,89,94,5,379,291,59,59,5,5,5,128
2730,5,5,5,5,59,59,5,94,5,313,128
2731,5,278,89,313,94,5,5,94,5,291,128
2732,291,291,5,5,89,5,5,5,5,5,128
2733,5,5,5,89,94,5,5,5,5,89,128
2734,5,5,5,5,5,94,89,94,5,5,128
2735,94,5,5,5,5,5,5,5,5,59,128
2736,5,5,94,278,89,5,5,5,5,94,128
2737,5,5,5,5,5,94,5,94,5,5,128
2738,94,5,5,94,5,5,94,5,5,291,128
2739,59,194,89,5,59,194,5,5,5,228,128
2740,5,5,5,89,228,94,5,5,5,5,128
2741,5,5,5,5,5,5,94,5,89,65,128
2742,21,10,27,30,3,4,6,9,5,5,128
2743,33,319,4,319,205,205,205,205,5,5,128
2744,5,4,6,5,205,205,9,5,205,205,128
2745,205,5,5,5,94,205,205,205,319,319,128
2746,319,205,205,205,5,5,5,5,5,5,128
2747,59,5,201,279,205,205,9,5,201,5,128
2748,279,5,205,205,319,319,319,205,205,5,128
2749,4,4,3,155,2,4,21,10,27,65,128
2750,59,5,94,215,4,10,21,4,65,27,128
2751,21,27,65,10,4,30,3,51,6,30,128
2752,9,4,3,4,33,51,6,4,51,10,128
2753,33,6,9,4,4,4,6,24,4,51,128
2754,6,24,6,4,4,51,4,3,9,2,128
2755,155,21,2,43,4,65,4,21,10,27,128
2756,19,13,38,13,19,38,19,38,38,6,128
2757,78,15,13,6,78,10,19,15,15,38,128
2758,15,3,13,38,10,78,19,38,171,6,128
2759,171,78,6,13,7,38,628,19,3,1,128
2760,13,38,13,138,7,19,6,75,1,78,128
2761,75,138,13,1,38,19,7,75,7,75,128
2762,13,1,7,3,1,7,1,1,1,7,128
2763,1,1,7,1,7,1,1,7,7,7,128
2764,1,1,7,7,7,1,7,1,7,7,128
2765,1,7,7,7,1,1,7,7,13,7,128
2766,1,7,1,7,7,1,7,7,1,7,128
2767,7,1,7,7,1,7,1,7,7,7,128
2768,1,7,1,7,7,1,7,7,1,7,128
2769,1,7,7,7,1,1,1,38,19,1,128
2770,1,1,13,38,1,19,19,1,1,7,128
2771,1,1,1,1,1,1,1,1,1,1,128
2772,1,1,1,1,1,1,1,1,1,1,128
2773,1,1,1,1,1,1,1,13,78,152,128
2774,19,13,14,38,19,900,13,1,497,497,128
2775,900,138,13,75,138,78,1,19,6,13,128
2776,8,13,1,6,1,8,8,14,13,1,128
2777,14,1,1,1,1,1,1,14,14,1,128
2778,14,1,14,1,14,13,14,1,14,13,128
2779,1,14,14,1,14,14,13,14,1,1,128
2780,14,14,13,14,1,14,1,13,14,1,128
2781,1,1,13,1,13,1,7,19,19,13,128
2782,497,138,1,7,75,19,1,13,13,19,128
2783,7,1,7,7,7,1,13,7,1,1,128
2784,1,1,1,7,1,7,1,1,7,7,128
2785,1,7,7,1,7,7,1,7,7,7,128
2786,1,7,7,7,1,7,1,7,7,1,128
2787,7,7,13,1,7,7,1,7,7,7,128
2788,7,1,1,7,7,7,1,7,7,1,128
2789,7,7,1,1,1,1,13,1,1,78,128
2790,11,19,19,13,138,1,78,7,13,1,128
2791,38,1,1,1,1,13,1,13,1,1,128
2792,13,11,1,1,1,1,1,11,1,11,128
2793,1,11,1,11,1,1,11,11,11,1,128
2794,11,1,11,1,11,11,1,11,11,11,128
2795,1,1,11,11,11,11,1,1,11,13,128
2796,1,1,1,13,1,1,19,78,14,19,128
2797,1,14,13,75,1,14,1,14,1,14,128
2798,1,1,14,14,1,14,14,14,1,1,128
2799,14,14,14,14,1,1,14,14,14,14,128
2800,1,14,1,14,1,13,1,1,1,11,128
2801,1,13,78,152,19,13,1,11,13,11,128
2802,1,75,1,1,11,11,1,13,1,11,128
2803,1,11,1,1,11,11,13,11,1,11,128
2804,1,11,13,11,1,11,11,13,1,11,128
2805,1,11,11,13,11,1,11,11,13,1,128
2806,1,1,1,13,8,13,78,19,1,733,128
2807,1401,13,75,733,13,1401,1401,1401,1401,1401,128
2808,8,13,8,1,1,1,1,1,8,8,128
2809,1,13,13,8,1,8,8,8,8,1,128
2810,1,8,8,8,1,1,8,8,8,1,128
2811,1,13,1,1,1,13,1,14,19,1,128
2812,78,19,14,1,13,75,13,14,1,1,128
2813,1,1,14,14,1,14,1,14,1,14,128
2814,14,1,14,14,1,14,14,1,14,1,128
2815,14,14,1,14,1,1,13,1,1,1,128
2816,13,13,14,152,19,78,13,1,19,13,128
2817,14,75,14,1,14,1,14,19,1,19,128
2818,1,75,13,19,19,1,14,14,1,14,128
2819,14,1,19,13,19,14,14,13,14,13,128
2820,1,1,14,14,13,14,14,1,13,1,128
2821,14,13,14,14,1,75,13,14,14,1,128
2822,13,14,1,14,14,14,13,14,1,1,128
2823,14,14,14,1,14,1,14,14,14,1,128
2824,14,14,1,14,14,1,14,14,14,1,128
2825,14,1,14,14,14,1,14,1,14,1,128
2826,1,1,13,1,152,8,19,38,1,138,128
2827,1,78,6,75,8,13,19,138,1,13,128
2828,8,1,1,1,1,13,1,15,1,13,128
2829,8,1,8,1,8,1,1,1,1,1,128
2830,1,4,2,2,6,3,2,2,2,38,128
2831,13,19,6,3,38,13,19,38,2,78,128
2832,38,6,13,78,10,38,15,10,15,19,128
2833,38,15,15,19,38,3,6,13,38,19,128
2834,19,19,19,15,15,13,3,19,1822,3413,128
2835,3414,19,19,19,19,43,15,15,3,13,128
2836,19,13,3,15,15,15,15,15,15,15,128
2837,15,15,15,15,3,13,19,13,19,19,128
2838,19,13,19,15,15,15,15,15,15,15,128
2839,15,3,13,19,78,19,13,13,7,78,128
2840,3,19,13,38,1,138,13,19,6,1,128
2841,13,8,19,78,75,8,75,8,75,8,128
2842,1,8,13,7,3,1,7,1,7,1,128
2843,7,1,1,1,7,1,7,1,1,7,128
2844,7,7,1,1,7,7,1,7,1,7,128
2845,7,1,7,7,7,1,1,7,7,13,128
2846,7,1,7,1,7,7,1,7,7,1,128
2847,7,7,1,7,7,1,1,7,7,7,128
2848,7,1,1,7,7,7,1,7,7,1,128
2849,7,1,7,7,7,1,1,1,38,19,128
2850,1,1,1,13,38,1,7,1,1,1,128
2851,1,1,1,1,1,1,1,1,1,1,128
2852,1,1,1,1,1,1,1,1,1,1,128
2853,1,1,1,1,1,1,1,19,19,1,128
2854,7,78,13,1,497,7,497,75,1,1,128
2855,7,1,1,7,1,7,1,7,7,7,128
2856,1,1,7,7,1,1,7,7,1,7,128
2857,1,7,1,7,7,13,1,1,7,7,128
2858,7,1,7,1,7,7,1,7,1,7,128
2859,1,7,7,1,7,1,19,19,1,1,128
2860,1,19,1,7,7,7,1,1,7,7,128
2861,1,7,1,7,7,1,7,1,7,1,128
2862,7,7,1,1,7,7,1,7,7,1,128
2863,7,1,7,1,7,1,7,7,1,7,128
2864,1,7,7,1,7,1,7,1,7,7,128
2865,1,7,1,7,7,1,1,7,7,7,128
2866,1,1,7,1,7,7,1,7,1,7,128
2867,7,1,1,7,7,1,1,7,7,7,128
2868,1,1,7,7,1,7,7,1,1,7,128
2869,7,1,1,7,7,7,1,7,1,1,128
2870,7,7,7,1,1,7,7,1,1,7,128
2871,7,7,1,7,1,7,1,7,7,1,128
2872,1,7,7,1,7,1,7,7,1,7,128
2873,1,7,1,7,1,7,1,7,1,7,128
2874,7,1,7,1,7,1,7,1,7,7,128
2875,1,1,7,7,7,1,1,7,1,7,128
2876,5,1,59,7,1,7,59,59,5,59,128
2877,5,5,59,7,59,7,1,1,5,5,128
2878,59,89,59,59,7,5,59,5,59,94,128
2879,290,89,59,5,89,290,5,59,94,5,128
2880,235,5,7,1,1,7,5,7,1,5,128
2881,235,379,291,1,7,7,235,290,89,291,128
2882,379,5,59,194,59,194,1,7,59,59,128
2883,59,7,1,59,1,59,7,59,7,7,128
2884,1,59,1,7,7,1,290,5,312,94,128
2885,7,59,1,59,59,352,1,7,7,1,128
2886,1,59,7,89,312,7,5,7,1,1,128
2887,7,7,1,89,7,5,7,352,1,235,128
2888,89,7,1,7,5,94,1,1,7,7,128
2889,7,5,1,7,1,7,5,7,1,7,128
2890,94,1,7,1,5,7,7,94,1,7,128
2891,1,19,7,1,7,1,7,1,7,7,128
2892,59,5,1,7,1,7,5,1,7,1,128
2893,7,7,7,1,1,7,1,7,1,7,128
2894,7,1,7,7,1,1,7,7,1,7,128
2895,1,7,7,1,1,7,1,7,7,7,128
2896,1,1,7,7,1,1,7,7,7,1,128
2897,7,1,7,1,7,1,1,7,7,7,128
2898,1,4,215,10,21,4,27,65,27,65,128
2899,21,10,4,3,30,4,6,9,33,30,128
2900,4,3,10,9,33,6,4,9,4,43,128
2901,9,6,9,4,4,6,4,21,3,9,128
2902,2,155,5,65,27,10,21,59,4,4,128
2903,59,59,5,59,5,291,5,291,5,59,128
2904,5,89,219,59,89,59,5,5,59,5,128
2905,89,290,94,59,278,5,5,94,278,290,128
2906,89,59,5,5,59,219,279,189,219,279,128
2907,189,312,235,59,59,5,59,59,94,290,128
2908,5,89,94,228,313,352,278,59,59,278,128
2909,5,352,94,89,228,5,313,59,5,5,128
2910,312,5,4,235,59,189,5,5,189,313,128
2911,59,59,235,89,352,291,219,5,89,290,128
2912,235,313,335,5,5,352,291,5,313,290,128
2913,89,335,59,59,5,59,59,189,201,5,128
2914,313,379,291,201,59,5,89,379,59,5,128
2915,443,59,5,17,59,443,17,228,59,228,128
2916,59,5,5,59,189,59,189,5,228,5,128
2917,201,5,5,5,255,59,5,59,5,201,128
2918,255,5,5,5,228,94,2,5,3,5,128
2919,94,5,5,89,59,5,194,5,255,194,128
2920,255,94,5,443,194,89,1400,313,255,5,128
2921,1400,5,94,219,443,5,3,6,2,2,128
2922,5,5,235,443,59,5,443,194,5,5,128
2923,59,5,443,94,255,194,219,5,5,228,128
2924,219,5,94,89,255,228,5,379,2145,5,128
2925,89,5,94,31,59,3415,2146,2145,18,44,128
2926,22,13,38,17,211,1584,5,20,5,3,128
2927,2146,5,38,3,20,17,1579,19,38,5,128
2928,19,3,5,454,59,59,2146,5,13,19,128
2929,1,14,38,13,14,1,14,13,14,1,128
2930,13,13,5,1,1,2145,14,1,1,1,128
2931,38,5,59,1,13,1,1,89,235,59,128
2932,5,5,189,255,312,5,89,59,189,235,128
2933,194,5,5,189,443,94,5,17,443,219,128
2934,5,89,5,194,189,5,235,228,194,59,128
2935,443,235,5,228,59,5,5,94,5,443,128
2936,379,94,235,5,290,201,94,443,235,189,128
2937,194,313,443,228,379,94,5,443,189,279,128
2938,219,5,194,255,5,38,5,19,38,13,128
2939,13,38,19,38,78,6,10,13,19,78,128
2940,19,38,38,15,15,15,15,15,3,19,128
2941,13,6,78,38,536,13,7,1,3,13,128
2942,19,38,628,78,75,6,19,138,13,1,128
2943,7,38,78,19,13,75,75,75,13,1,128
2944,1,7,13,1,1,1,7,19,1,1,128
2945,59,194,443,5,235,1400,1,7,1,1,128
2946,7,1,7,7,1,7,1,7,7,7,128
2947,1,1,7,7,7,1,1,7,7,7,128
2948,1,7,7,1,13,7,1,7,7,7,128
2949,1,1,7,7,7,7,1,1,7,7,128
2950,1,7,7,1,7,7,1,7,7,7,128
2951,1,1,7,7,7,1,7,1,7,7,128
2952,1,1,1,19,1,38,1,13,19,7,128
2953,7,1,1,1,1,1,1,1,1,1,128
2954,1,1,1,1,1,1,1,1,1,1,128
2955,1,1,3,215,4,10,21,65,27,10,128
2956,21,65,27,4,30,3,4,6,9,3,128
2957,33,30,4,9,5,43,81,4,6,9,128
2958,33,10,3,2,4,2,4,3,2,9,128
2959,6,4,2,3,2,9,5,9,3,2,128
2960,2,5,9,2,30,3,9,33,9,4,128
2961,9,9,4,4,4,4,4,21,3,155,128
2962,2,4,27,65,10,4,21,10,21,65,128
2963,4,27,4,3,33,9,30,155,2,4,128
2964,21,10,27,65,4,2,2,6,3,38,128
2965,3,6,2,13,19,38,78,38,19,38,128
2966,78,15,10,6,15,78,237,10,15,3,128
2967,38,19,38,13,6,38,19,1822,172,13,128
2968,78,3,13,1,38,7,19,13,19,628,128
2969,19,138,13,75,75,1,6,19,13,7,128
2970,75,13,7,7,75,1,7,13,1,7,128
2971,3,7,1,7,1,1,7,1,7,1,128
2972,7,7,1,7,1,7,7,1,7,7,128
2973,1,7,1,7,7,43,7,1,7,1,128
2974,7,7,7,1,1,7,7,13,7,1,128
2975,7,7,1,7,1,7,7,7,1,1,128
2976,7,7,7,1,7,1,7,7,1,7,128
2977,7,7,1,7,1,7,7,7,1,1,128
2978,7,7,7,1,1,1,38,19,19,1,128
2979,1,1,13,38,1,19,15,15,15,15,128
2980,15,15,15,15,3,19,13,1,13,19,128
2981,628,13,7,19,13,1,497,497,75,78,128
2982,7,1,1,1,7,1,1,7,1,7,128
2983,7,1,7,1,7,7,1,7,1,7,128
2984,1,7,7,1,7,1,7,7,1,13,128
2985,7,1,7,7,7,1,1,7,1,7,128
2986,1,7,7,1,7,1,7,7,1,7,128
2987,7,1,1,7,7,7,1,1,7,1,128
2988,7,7,7,1,1,7,7,1,1,7,128
2989,7,7,1,1,7,7,1,7,1,1,128
2990,7,7,1,1,7,7,7,1,7,1,128
2991,7,1,7,7,1,7,1,7,7,1,128
2992,1,7,7,1,7,1,7,7,1,7,128
2993,1,7,1,7,7,7,1,1,7,7,128
2994,1,7,1,7,1,7,7,1,7,1,128
2995,7,7,1,1,7,7,7,1,1,7,128
2996,1,7,7,1,7,1,7,7,1,1,128
2997,7,7,7,1,1,7,7,1,7,1,128
2998,7,1,7,7,1,1,7,7,7,1,128
2999,1,7,7,1,7,1,7,1,7,7,128
3000,1,1,7,7,1,7,1,7,1,7,128
3001,1,7,7,1,7,1,7,1,7,1,128
3002,7,1,7,1,7,1,7,1,7,7,128
3003,1,1,7,1,7,7,1,7,1,7,128
3004,1,7,1,7,7,1,1,7,7,7,128
3005,1,1,7,7,7,1,7,1,1,7,128
3006,7,1,1,7,7,1,1,7,7,7,128
3007,1,7,1,1,7,7,7,1,1,7,128
3008,7,1,1,7,7,7,1,7,1,7,128
3009,7,1,7,1,1,7,7,1,7,7,128
3010,1,7,1,7,1,7,1,7,7,7,128
3011,1,1,7,1,7,1,7,7,1,7,128
3012,1,7,1,7,7,1,1,7,7,7,128
3013,1,1,7,1,7,7,1,7,1,7,128
3014,7,1,1,7,7,7,1,1,7,7,128
3015,1,7,1,7,1,7,7,1,1,7,128
3016,7,1,1,7,7,1,7,7,1,7,128
3017,1,7,1,1,7,7,1,7,1,7,128
3018,7,1,7,1,7,1,7,1,7,1,128
3019,7,7,1,7,1,7,1,7,1,7,128
3020,7,1,7,7,1,7,1,7,7,1,128
3021,7,1,7,1,7,7,1,7,1,7,128
3022,7,7,1,1,7,7,7,1,1,7,128
3023,7,7,1,7,1,7,1,7,7,1,128
3024,7,1,7,7,1,7,1,7,7,1,128
3025,7,7,1,1,7,7,7,1,1,7,128
3026,7,7,1,1,7,7,1,7,1,7,128
3027,1,7,7,1,1,7,7,1,7,1,128
3028,7,1,7,1,7,1,7,7,1,7,128
3029,1,7,1,7,1,7,1,7,1,7,128
3030,1,7,7,7,1,1,7,7,1,1,128
3031,7,7,1,7,7,1,1,7,7,1,128
3032,1,7,7,1,1,7,7,1,7,1,128
3033,1,7,7,1,1,7,7,7,1,1,128
3034,7,7,1,7,1,7,1,7,7,1,128
3035,1,7,7,1,7,1,7,7,1,7,128
3036,1,7,1,7,7,1,1,7,7,7,128
3037,1,7,1,7,7,1,7,1,7,1,128
3038,7,7,7,1,1,7,7,1,7,1,128
3039,7,7,1,7,7,1,7,1,7,7,128
3040,7,1,1,7,7,1,1,7,7,1,128
3041,7,1,7,7,1,7,7,1,1,7,128
3042,7,7,1,1,7,7,7,1,7,7,128
3043,1,1,7,7,7,1,1,7,7,1,128
3044,7,1,7,7,1,7,7,1,7,1,128
3045,7,7,1,1,7,7,7,1,7,1,128
3046,7,1,7,7,1,7,7,1,7,1,128
3047,7,1,7,7,1,7,7,1,7,1,128
3048,7,1,7,7,1,7,7,1,1,7,128
3049,7,7,1,1,7,1,7,7,1,7,128
3050,1,7,7,7,1,1,7,7,7,1,128
3051,1,7,7,1,7,7,1,1,7,7,128
3052,1,7,1,7,7,1,1,7,7,1,128
3053,7,1,7,7,1,7,7,1,1,7,128
3054,7,1,7,7,1,7,1,7,7,1,128
3055,7,1,7,7,1,7,7,7,1,7,128
3056,1,7,1,7,7,1,7,1,7,7,128
3057,7,1,1,7,1,7,1,7,7,1,128
3058,7,1,7,7,1,7,7,1,1,7,128
3059,7,7,7,1,1,7,1,7,7,1,128
3060,7,1,7,7,7,1,1,7,7,1,128
3061,7,1,7,7,1,7,7,1,1,7,128
3062,7,7,1,1,7,7,1,7,1,7,128
3063,7,1,7,7,1,7,1,7,7,1,128
3064,1,7,7,1,7,1,7,7,1,7,128
3065,1,7,7,1,7,1,7,1,7,7,128
3066,1,7,1,7,1,7,7,1,7,1,128
3067,7,7,7,1,1,7,7,7,1,1,128
3068,7,1,7,1,7,1,7,7,7,1,128
3069,1,7,7,7,1,7,1,7,7,1,128
3070,7,7,1,1,7,7,1,1,7,7,128
3071,7,7,1,1,7,7,1,7,7,1,128
3072,7,1,7,7,1,1,7,7,7,1,128
